Type,Valeur
Seuil de détection,15.0
Durée totale (secondes),5545.0
Nombre de cuts,1358
Fréquence (cuts/minute),14.69
Temps moyen entre cuts (secondes),4.0
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),90.2

Liste des cuts
Numéro,Timestamp
1088,4472.2
1089,4480.5
1090,4485.2
1091,4516.1
1092,4519.9
1093,4522.8
1094,4526.5
1095,4545.9
1096,4548.6
1097,4550.8
1098,4556.4
1099,4558.7
1100,4567.5
1101,4599.1
1102,4601.2
1103,4602.7
1104,4608.6
1105,4615.4
1106,4675.8
1107,4678.5
1108,4684.9
1109,4688.6
1110,4691.1
1111,4694.4
1112,4702.4
1113,4703.9
1114,4707.2
1115,4720.7
1116,4726.1
1117,4727.9
1118,4730.3
1119,4731.1
1120,4733.6
1121,4737.3
1122,4738.5
1123,4743.2
1124,4745.3
1125,4748.7
1126,4751.0
1127,4753.3
1128,4755.0
1129,4758.1
1130,4760.2
1131,4763.8
1132,4800.3
1133,4802.6
1134,4804.4
1135,4806.7
1136,4814.4
1137,4820.7
1138,4830.1
1139,4831.9
1140,4835.5
1141,4836.6
1142,4847.7
1143,4861.6
1144,4866.3
1145,4868.0
1146,4871.1
1147,4873.3
1148,4878.2
1149,4879.5
1150,4881.8
1151,4883.8
1152,4886.0
1153,4889.4
1154,4891.3
1155,4892.7
1156,4894.5
1157,4897.4
1158,4901.3
1159,4904.1
1160,4907.2
1161,4913.2
1162,4919.6
1163,4927.2
1164,4929.3
1165,4933.0
1166,4935.0
1167,4937.5
1168,4938.6
1169,4942.0
1170,4951.0
1171,4956.5
1172,4959.5
1173,4960.6
1174,4961.9
1175,4964.5
1176,4975.7
1177,4977.3
1178,4979.8
1179,4981.4
1180,4984.3
1181,4985.1
1182,4987.0
1183,4988.7
1184,4990.7
1185,4992.6
1186,5000.0
1187,5001.8
1188,5016.3
1189,5018.4
1190,5026.5
1191,5029.4
1192,5031.1
1193,5033.7
1194,5039.3
1195,5040.1
1196,5041.1
1197,5042.1
1198,5043.0
1199,5044.6
1200,5046.3
1201,5047.4
1202,5049.9
1203,5050.8
1204,5051.8
1205,5052.8
1206,5054.4
1207,5055.2
1208,5056.9
1209,5060.5
1210,5070.3
1211,5071.3
1212,5077.6
1213,5082.8
1214,5084.9
1215,5089.0
1216,5097.2
1217,5100.8
1218,5108.6
1219,5111.0
1220,5115.5
1221,5117.9
1222,5128.0
1223,5130.6
1224,5133.9
1225,5136.7
1226,5141.1
1227,5143.1
1228,5144.7
1229,5146.1
1230,5147.3
1231,5149.3
1232,5150.8
1233,5151.9
1234,5154.9
1235,5157.4
1236,5159.5
1237,5163.1
1238,5166.2
1239,5167.6
1240,5168.7
1241,5170.1
1242,5171.3
1243,5172.6
1244,5175.7
1245,5178.2
1246,5182.1
1247,5184.1
1248,5190.0
1249,5193.5
1250,5196.0
1251,5199.0
1252,5205.8
1253,5210.0
1254,5212.3
1255,5214.7
1256,5219.0
1257,5233.5
1258,5235.5
1259,5238.6
1260,5241.2
1261,5243.4
1262,5253.6
1263,5259.0
1264,5268.8
1265,5270.7
1266,5275.3
1267,5277.8
1268,5279.2
1269,5280.0
1270,5280.8
1271,5281.7
1272,5284.8
1273,5287.0
1274,5289.4
1275,5292.0
1276,5294.3
1277,5296.6
1278,5298.9
1279,5302.2
1280,5306.1
1281,5308.8
1282,5313.7
1283,5316.8
1284,5323.0
1285,5325.3
1286,5327.6
1287,5332.7
1288,5335.4
1289,5337.0
1290,5340.6
1291,5342.9
1292,5345.1
1293,5348.1
1294,5351.7
1295,5355.0
1296,5358.7
1297,5362.4
1298,5369.9
1299,5370.8
1300,5372.5
1301,5378.8
1302,5382.5
1303,5385.6
1304,5394.6
1305,5395.9
1306,5399.6
1307,5402.2
1308,5403.1
1309,5404.9
1310,5407.1
1311,5407.9
1312,5408.8
1313,5410.8
1314,5412.6
1315,5415.8
1316,5421.2
1317,5430.4
1318,5432.3
1319,5433.8
1320,5440.6
1321,5442.5
1322,5444.8
1323,5456.4
1324,5457.3
1325,5458.2
1326,5469.0
1327,5471.9
1328,5474.4
1329,5476.5
1330,5479.7
1331,5481.4
1332,5482.7
1333,5483.8
1334,5484.7
1335,5486.3
1336,5487.2
1337,5488.0
1338,5488.8
