Type,Valeur
154,406.5
155,408.8
156,410.7
157,413.5
158,414.4
159,415.8
160,417.7
161,418.5
162,420.9
163,422.5
164,423.4
165,425.4
166,428.4
167,429.6
168,430.6
169,431.4
170,433.4
171,435.1
172,437.7
173,439.5
174,443.8
175,444.7
176,445.6
177,447.4
178,449.1
179,451.1
180,454.0
181,459.3
182,465.3
183,467.4
184,472.2
185,473.9
186,475.9
187,483.4
188,490.3
189,492.9
190,494.4
191,495.2
192,498.5
193,500.4
194,501.4
195,502.9
196,505.6
197,511.0
198,513.4
199,515.0
200,516.5
201,521.3
202,523.7
203,526.2
204,527.7
205,529.4
206,531.1
207,534.4
208,537.2
209,538.9
210,540.0
211,542.1
212,543.5
213,544.5
214,545.7
215,547.2
216,548.4
217,551.0
218,552.9
219,557.7
220,565.5
221,569.1
222,570.9
223,574.6
224,577.7
225,582.5
226,586.9
227,591.3
228,592.3
229,598.2
230,604.1
231,606.0
232,608.4
233,610.7
234,615.9
235,617.9
236,620.8
237,623.6
238,624.5
239,626.0
240,628.8
241,631.7
242,633.9
243,638.8
244,640.1
245,641.0
246,643.3
247,645.8
248,647.5
249,652.3
250,654.8
251,656.5
252,657.3
253,658.3
254,660.0
255,661.7
256,663.4
257,669.5
258,673.4
259,682.5
260,684.6
261,688.5
262,691.6
263,693.2
264,696.8
265,711.2
266,714.5
267,717.4
268,721.1
269,723.4
270,730.4
271,733.1
272,734.0
273,736.7
274,740.5
275,743.2
276,750.5
277,752.6
278,754.0
279,755.0
280,757.1
281,758.8
282,760.5
283,761.9
284,764.1
285,766.5
286,767.6
287,771.3
288,772.9
289,775.7
290,777.8
291,780.1
292,784.9
293,786.0
294,787.2
295,788.7
296,794.9
297,797.0
298,799.4
299,804.1
300,806.5
301,810.8
302,815.8
303,817.9
304,823.1
305,825.6
306,831.0
307,837.3
308,838.6
309,846.7
310,847.5
311,849.3
312,853.2
313,855.6
314,858.8
315,861.3
316,869.7
317,873.2
318,878.1
319,881.0
320,883.6
321,887.4
322,890.0
323,892.9
324,893.9
325,896.3
326,899.5
327,903.3
328,906.4
329,909.0
330,919.8
331,925.1
332,926.5
333,931.4
334,932.4
335,933.8
336,937.4
337,939.2
338,940.8
339,942.6
340,945.2
341,958.9
342,967.0
343,970.6
344,971.4
345,977.9
346,980.9
347,984.4
348,989.7
349,990.9
350,994.9
351,997.8
352,999.2
353,1004.5
354,1007.8
355,1010.6
356,1011.7
357,1014.8
358,1017.6
359,1020.2
360,1022.2
361,1023.8
362,1026.6
363,1028.6
364,1031.5
365,1033.5
366,1035.7
367,1037.9
368,1038.9
369,1042.8
370,1046.7
371,1049.8
372,1054.4
373,1056.8
374,1058.8
375,1064.3
376,1065.6
377,1067.6
378,1073.9
379,1075.1
380,1078.5
381,1079.4
382,1082.2
383,1088.9
384,1090.7
385,1096.1
386,1100.8
387,1106.2
388,1107.2
389,1108.3
390,1109.4
391,1110.7
392,1116.0
393,1118.9
394,1122.4
395,1124.9
396,1128.4
397,1130.5
398,1133.7
399,1136.5
400,1141.0
401,1143.5
402,1146.3
403,1150.6
404,1155.6
405,1158.4
406,1160.4
407,1162.6
408,1164.6
409,1166.8
410,1173.6
411,1175.7
412,1177.0
413,1178.4
414,1184.3
415,1186.6
416,1191.3
417,1194.0
418,1197.7
419,1199.7
420,1203.6
421,1204.8
422,1211.6
423,1213.3
424,1214.9
425,1216.8
426,1222.2
427,1224.5
428,1228.5
429,1230.9
430,1234.4
431,1239.4
432,1241.6
433,1244.0
434,1246.2
435,1248.5
436,1251.3
437,1252.7
438,1256.0
439,1259.3
440,1260.9
441,1262.7
442,1268.3
443,1272.0
444,1273.3
445,1279.5
446,1281.7
447,1283.1
448,1285.8
449,1289.8
450,1292.5
451,1294.9
452,1296.2
453,1297.0
454,1297.9
455,1299.2
456,1303.4
457,1304.8
458,1306.3
459,1308.7
460,1312.5
461,1314.0
462,1320.5
463,1322.5
464,1324.6
465,1327.1
466,1329.1
467,1332.0
468,1336.0
469,1337.2
470,1339.9
471,1343.2
472,1348.5
473,1353.4
474,1355.4
475,1359.7
476,1364.8
