Type,Valeur
342,1084.6
343,1086.4
344,1088.1
345,1090.6
346,1095.1
347,1097.0
348,1099.8
349,1102.8
350,1116.7
351,1120.7
352,1121.9
353,1124.3
354,1126.4
355,1130.2
356,1132.2
357,1134.5
358,1135.8
359,1136.7
360,1138.6
361,1144.5
362,1146.7
363,1147.6
364,1148.6
365,1151.6
366,1154.9
367,1160.7
368,1161.7
369,1163.1
370,1164.1
371,1165.0
372,1166.5
373,1167.4
374,1171.8
375,1173.7
376,1198.5
377,1204.0
378,1207.9
379,1209.2
380,1212.6
381,1214.6
382,1218.1
383,1221.5
384,1226.3
385,1229.6
386,1233.2
387,1235.8
388,1240.7
389,1244.4
390,1246.1
391,1248.0
392,1250.8
393,1252.9
394,1254.3
395,1263.7
396,1265.6
397,1266.8
398,1269.1
399,1271.7
400,1278.4
401,1284.3
402,1287.5
403,1291.0
404,1297.6
405,1301.8
406,1304.6
407,1307.7
408,1314.7
409,1318.0
410,1319.5
411,1321.4
412,1323.3
413,1324.3
414,1326.9
415,1331.6
416,1336.9
417,1338.1
418,1340.8
419,1344.3
420,1345.6
421,1348.8
422,1353.5
423,1356.7
424,1365.8
425,1370.1
426,1376.5
427,1381.3
428,1387.1
429,1401.3
430,1403.8
431,1406.6
432,1410.9
433,1413.4
434,1416.0
435,1421.4
