Type,Valeur
339,922.7
340,926.0
341,930.5
342,932.6
343,935.0
344,936.2
345,937.5
346,939.9
347,940.9
348,943.1
349,945.3
350,946.3
351,948.2
352,950.7
353,952.2
354,954.1
355,958.1
356,960.1
357,970.7
358,973.1
359,999.8
360,1002.7
361,1004.9
362,1007.7
363,1011.3
364,1013.0
365,1014.0
366,1016.0
367,1017.1
368,1018.1
369,1020.0
370,1024.3
371,1027.1
372,1038.6
373,1043.1
374,1047.6
375,1048.4
376,1049.3
377,1051.0
378,1053.7
379,1056.2
380,1057.0
381,1058.7
382,1061.1
383,1063.0
384,1065.2
385,1067.1
386,1068.0
387,1068.9
388,1070.3
389,1071.2
390,1073.0
391,1075.9
392,1077.3
393,1080.0
394,1082.8
395,1084.4
396,1086.2
397,1087.9
398,1090.5
399,1093.6
400,1095.0
401,1095.8
402,1096.8
403,1099.6
404,1102.6
405,1112.2
406,1116.6
407,1120.5
408,1121.7
409,1124.1
410,1126.2
411,1130.0
412,1132.0
413,1134.3
414,1135.6
415,1136.5
416,1138.3
417,1139.2
418,1141.1
419,1144.3
420,1146.4
421,1147.5
422,1148.3
423,1150.1
424,1151.3
425,1154.8
426,1156.0
427,1156.8
428,1160.5
429,1161.5
430,1162.8
431,1164.0
432,1164.9
433,1166.3
434,1167.3
435,1171.6
436,1173.5
437,1198.3
438,1203.8
439,1207.7
440,1209.0
441,1212.4
442,1214.5
443,1217.9
444,1221.3
445,1224.0
446,1226.1
447,1229.4
448,1233.0
449,1235.6
450,1238.0
451,1240.5
452,1242.5
453,1244.2
454,1245.9
455,1247.8
456,1250.7
457,1252.7
458,1254.1
459,1263.5
460,1265.4
461,1266.6
462,1268.9
463,1271.5
464,1278.3
465,1284.2
466,1287.3
467,1290.8
468,1297.4
469,1301.5
470,1304.4
471,1307.4
472,1312.5
473,1314.4
474,1317.9
475,1319.3
476,1321.3
477,1323.1
478,1324.1
479,1326.7
480,1331.4
481,1336.8
482,1337.9
483,1340.6
484,1344.1
485,1345.4
486,1348.5
487,1349.7
488,1351.1
489,1353.4
490,1354.5
491,1356.4
492,1358.5
493,1360.4
494,1365.6
495,1370.0
496,1375.5
497,1376.3
498,1379.2
499,1381.1
500,1386.9
501,1393.7
502,1396.1
503,1401.0
504,1403.6
505,1404.4
506,1406.3
507,1410.7
508,1413.2
509,1415.9
510,1421.2
