Type,Valeur
418,1267.5
419,1270.1
420,1272.0
421,1273.6
422,1275.5
423,1276.6
424,1279.0
425,1280.5
426,1281.8
427,1284.1
428,1286.2
429,1287.3
430,1288.6
431,1289.9
432,1292.2
433,1295.3
434,1299.5
435,1302.7
436,1307.2
437,1311.1
438,1312.9
439,1313.9
440,1315.0
441,1316.3
442,1318.7
443,1321.1
444,1324.4
445,1327.0
446,1329.4
447,1333.2
448,1334.8
449,1336.3
450,1341.2
451,1347.2
452,1356.5
453,1358.7
454,1363.1
455,1366.1
