Type,Valeur
367,1149.7
368,1151.7
369,1167.5
370,1172.0
371,1175.4
372,1176.9
373,1178.3
374,1185.2
375,1186.9
376,1193.8
377,1195.8
378,1198.7
379,1204.1
380,1206.5
381,1209.3
382,1210.7
383,1215.0
384,1218.2
385,1220.1
386,1223.5
387,1227.7
388,1230.0
389,1231.1
390,1234.9
391,1238.2
392,1244.1
393,1247.2
394,1249.7
395,1253.7
396,1255.6
397,1259.7
398,1270.4
399,1277.5
400,1279.3
401,1280.5
402,1287.4
403,1291.9
404,1297.2
405,1300.1
406,1302.0
407,1304.4
408,1305.3
409,1312.7
410,1316.3
411,1318.4
412,1319.9
413,1322.7
414,1324.2
415,1327.5
416,1330.1
417,1334.1
418,1335.0
419,1336.2
420,1338.0
421,1340.6
422,1343.8
423,1345.1
424,1346.1
425,1347.6
426,1350.2
427,1355.5
428,1357.4
429,1358.3
430,1369.5
431,1371.8
432,1374.1
433,1380.1
434,1383.2
435,1393.6
436,1402.6
437,1405.3
438,1407.5
439,1409.9
440,1414.2
441,1417.1
442,1421.1
443,1422.7
